Recon ID,Transaction ID,Recon Date,Status,Issue Type,Amount Difference (INR),FX Rate Variance (%),Days to Resolve,Resolution Date
RECON005693,HDFC2026157994,2024-07-28,Matched,None,0.0,0.0,0,2024-07-28 00:00:00
RECON005694,HDFC2026299212,2024-07-28,Matched,None,0.0,0.0,0,2024-07-28 00:00:00
RECON005695,HDFC2026748591,2024-07-28,Matched,None,0.0,0.0,0,2024-07-28 00:00:00
RECON005696,HDFC2026884143,2024-07-28,Matched,None,0.0,0.0,0,2024-07-28 00:00:00
RECON005697,HDFC2026440398,2024-07-28,Matched,None,0.0,0.0,0,2024-07-28 00:00:00
RECON005698,HDFC2026517326,2024-07-28,Matched,None,0.0,0.0,0,2024-07-28 00:00:00
RECON005699,HDFC2026190674,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005700,HDFC2026833872,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005701,HDFC2026510448,2024-07-29,Unmatched,Missing Settlement,164329.0,100.0,2,2024-07-31
RECON005702,HDFC2026778700,2024-07-29,Duplicate,Duplicate Transaction,0.0,0.0,6,2024-08-04
RECON005703,HDFC2026534166,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005704,HDFC2026364266,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005705,HDFC2026458829,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005706,HDFC2026825201,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005707,HDFC2026109720,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005708,HDFC2026719584,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005709,HDFC2026394343,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005710,HDFC2026480990,2024-07-29,Unmatched,FX Rate Discrepancy,0.0,-0.42,12,2024-08-10
RECON005711,HDFC2026560553,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005712,HDFC2026156852,2024-07-29,Duplicate,Duplicate Transaction,0.0,0.0,12,2024-08-10
RECON005713,HDFC2026746195,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005714,HDFC2026811326,2024-07-29,Unmatched,Missing Settlement,299799.0,100.0,2,2024-07-31
RECON005715,HDFC2026445468,2024-07-29,Unmatched,Amount Mismatch,-1348.0,-0.3660894692245856,11,2024-08-09
RECON005716,HDFC2026302225,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005717,HDFC2026177703,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005718,HDFC2026437034,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005719,HDFC2026660077,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005720,HDFC2026920391,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005721,HDFC2026869783,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005722,HDFC2026996945,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005723,HDFC2026697033,2024-07-29,Unmatched,Amount Mismatch,-3654.0,-0.9030851702738173,10,2024-08-08
RECON005724,HDFC2026968679,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005725,HDFC2026719467,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005726,HDFC2026342540,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005727,HDFC2026934375,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005728,HDFC2026842962,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005729,HDFC2026787740,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005730,HDFC2026869584,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005731,HDFC2026842041,2024-07-29,Matched,None,0.0,0.0,0,2024-07-29 00:00:00
RECON005732,HDFC2026479210,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005733,HDFC2026484265,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005734,HDFC2026698797,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005735,HDFC2026865625,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005736,HDFC2026443307,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005737,HDFC2026584935,2024-07-30,Unmatched,Missing Settlement,186869.0,100.0,15,2024-08-14
RECON005738,HDFC2026512160,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005739,HDFC2026602006,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005740,HDFC2026945253,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005741,HDFC2026957530,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005742,HDFC2026313741,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005743,HDFC2026630855,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005744,HDFC2026428122,2024-07-30,Duplicate,Duplicate Transaction,0.0,0.0,4,2024-08-03
RECON005745,HDFC2026774387,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005746,HDFC2026697934,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005747,HDFC2026645907,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005748,HDFC2026984078,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005749,HDFC2026679239,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005750,HDFC2026849454,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005751,HDFC2026374135,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005752,HDFC2026662975,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005753,HDFC2026384027,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005754,HDFC2026535670,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005755,HDFC2026395376,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005756,HDFC2026613406,2024-07-30,Matched,None,0.0,0.0,0,2024-07-30 00:00:00
RECON005757,HDFC2026495921,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005758,HDFC2026490527,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005759,HDFC2026323153,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005760,HDFC2026560438,2024-07-31,Unmatched,Missing Settlement,252555.0,100.0,8,2024-08-08
RECON005761,HDFC2026139004,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005762,HDFC2026608240,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005763,HDFC2026704176,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005764,HDFC2026865777,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005765,HDFC2026461403,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005766,HDFC2026980436,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005767,HDFC2026114046,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005768,HDFC2026128816,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005769,HDFC2026434547,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005770,HDFC2026482526,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005771,HDFC2026325705,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005772,HDFC2026329821,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005773,HDFC2026192070,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005774,HDFC2026646328,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005775,HDFC2026317274,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005776,HDFC2026748167,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005777,HDFC2026127965,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005778,HDFC2026228984,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005779,HDFC2026217984,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005780,HDFC2026863998,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005781,HDFC2026700457,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005782,HDFC2026298583,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005783,HDFC2026389666,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005784,HDFC2026245049,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005785,HDFC2026669203,2024-07-31,Unmatched,Amount Mismatch,-186.0,-0.042403793543680464,13,2024-08-13
RECON005786,HDFC2026435018,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005787,HDFC2026881028,2024-07-31,Unmatched,Missing Settlement,682155.0,100.0,8,2024-08-08
RECON005788,HDFC2026833327,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005789,HDFC2026598200,2024-07-31,Matched,None,0.0,0.0,0,2024-07-31 00:00:00
RECON005790,HDFC2026863572,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005791,HDFC2026465796,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005792,HDFC2026749991,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005793,HDFC2026146852,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005794,HDFC2026379737,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005795,HDFC2026703385,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005796,HDFC2026221628,2024-08-01,Unmatched,FX Rate Discrepancy,0.0,-1.74,14,2024-08-15
RECON005797,HDFC2026181955,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005798,HDFC2026431709,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005799,HDFC2026888056,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005800,HDFC2026980764,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005801,HDFC2026851324,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005802,HDFC2026209439,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005803,HDFC2026956033,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005804,HDFC2026398350,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005805,HDFC2026749685,2024-08-01,Matched,None,0.0,0.0,0,2024-08-01 00:00:00
RECON005806,HDFC2026485023,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005807,HDFC2026124020,2024-08-02,Unmatched,FX Rate Discrepancy,0.0,1.71,10,2024-08-12
RECON005808,HDFC2026954778,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005809,HDFC2026929776,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005810,HDFC2026986036,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005811,HDFC2026346701,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005812,HDFC2026320759,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005813,HDFC2026689432,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005814,HDFC2026118388,2024-08-02,Unmatched,Missing Settlement,324139.0,100.0,4,2024-08-06
RECON005815,HDFC2026788722,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005816,HDFC2026894067,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005817,HDFC2026435803,2024-08-02,Unmatched,FX Rate Discrepancy,0.0,0.12,11,2024-08-13
RECON005818,HDFC2026401713,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005819,HDFC2026478707,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005820,HDFC2026205495,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005821,HDFC2026293822,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005822,HDFC2026354506,2024-08-02,Unmatched,Missing Settlement,266697.0,100.0,15,2024-08-17
RECON005823,HDFC2026281530,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005824,HDFC2026663842,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005825,HDFC2026788538,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005826,HDFC2026501798,2024-08-02,Unmatched,FX Rate Discrepancy,0.0,-1.59,11,2024-08-13
RECON005827,HDFC2026147273,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005828,HDFC2026993569,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005829,HDFC2026282557,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005830,HDFC2026372028,2024-08-02,Unmatched,FX Rate Discrepancy,0.0,1.53,5,2024-08-07
RECON005831,HDFC2026818862,2024-08-02,Unmatched,Amount Mismatch,-563.0,-0.13598475424922166,11,2024-08-13
RECON005832,HDFC2026736405,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005833,HDFC2026924499,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005834,HDFC2026464750,2024-08-02,Unmatched,Amount Mismatch,-3546.0,-2.563583522505458,14,2024-08-16
RECON005835,HDFC2026693015,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005836,HDFC2026745270,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005837,HDFC2026511315,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005838,HDFC2026469669,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005839,HDFC2026745772,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005840,HDFC2026384645,2024-08-02,Unmatched,Amount Mismatch,1510.0,0.5875760735909847,15,2024-08-17
RECON005841,HDFC2026106851,2024-08-02,Unmatched,Missing Settlement,183428.0,100.0,8,2024-08-10
RECON005842,HDFC2026638152,2024-08-02,Unmatched,Amount Mismatch,783.0,0.11976084539226649,7,2024-08-09
RECON005843,HDFC2026469069,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005844,HDFC2026646910,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005845,HDFC2026544430,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005846,HDFC2026974633,2024-08-02,Matched,None,0.0,0.0,0,2024-08-02 00:00:00
RECON005847,HDFC2026546456,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005848,HDFC2026625844,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005849,HDFC2026415743,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005850,HDFC2026556036,2024-08-03,Unmatched,Missing Settlement,826547.0,100.0,4,2024-08-07
RECON005851,HDFC2026575469,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005852,HDFC2026625516,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005853,HDFC2026479162,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005854,HDFC2026894578,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005855,HDFC2026207530,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005856,HDFC2026252134,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005857,HDFC2026767222,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005858,HDFC2026490943,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005859,HDFC2026613789,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005860,HDFC2026548694,2024-08-03,Unmatched,Amount Mismatch,-3333.0,-1.2065464102257795,3,2024-08-06
RECON005861,HDFC2026482523,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005862,HDFC2026988605,2024-08-03,Unmatched,Amount Mismatch,1869.0,1.7078943280363328,6,2024-08-09
RECON005863,HDFC2026178147,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005864,HDFC2026478205,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005865,HDFC2026169246,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005866,HDFC2026676078,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005867,HDFC2026708893,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005868,HDFC2026228945,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005869,HDFC2026317203,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005870,HDFC2026267415,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005871,HDFC2026125720,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005872,HDFC2026454466,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005873,HDFC2026734122,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005874,HDFC2026812641,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005875,HDFC2026252113,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005876,HDFC2026183601,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005877,HDFC2026769966,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005878,HDFC2026473345,2024-08-03,Matched,None,0.0,0.0,0,2024-08-03 00:00:00
RECON005879,HDFC2026600714,2024-08-03,Unmatched,Amount Mismatch,-4424.0,-0.4114319300565719,7,2024-08-10
RECON005880,HDFC2026719176,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005881,HDFC2026170611,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005882,HDFC2026729316,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005883,HDFC2026399105,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005884,HDFC2026789719,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005885,HDFC2026973128,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005886,HDFC2026486469,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005887,HDFC2026791258,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005888,HDFC2026826380,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005889,HDFC2026823044,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005890,HDFC2026529078,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005891,HDFC2026924822,2024-08-04,Unmatched,FX Rate Discrepancy,0.0,1.01,4,2024-08-08
RECON005892,HDFC2026211786,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005893,HDFC2026264875,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005894,HDFC2026471915,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005895,HDFC2026771604,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005896,HDFC2026234331,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005897,HDFC2026269267,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005898,HDFC2026168428,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005899,HDFC2026814613,2024-08-04,Matched,None,0.0,0.0,0,2024-08-04 00:00:00
RECON005900,HDFC2026586786,2024-08-04,Unmatched,FX Rate Discrepancy,0.0,-0.67,8,2024-08-12
RECON005901,HDFC2026916232,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005902,HDFC2026748472,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005903,HDFC2026430443,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005904,HDFC2026194553,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005905,HDFC2026163564,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005906,HDFC2026567041,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005907,HDFC2026300022,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005908,HDFC2026417670,2024-08-05,Unmatched,Missing Settlement,61369.0,100.0,4,2024-08-09
RECON005909,HDFC2026356822,2024-08-05,Unmatched,FX Rate Discrepancy,0.0,1.68,3,2024-08-08
RECON005910,HDFC2026965088,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005911,HDFC2026227002,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005912,HDFC2026147577,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005913,HDFC2026515566,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005914,HDFC2026161217,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005915,HDFC2026364583,2024-08-05,Unmatched,Amount Mismatch,-4576.0,-3.6843207033703163,2,2024-08-07
RECON005916,HDFC2026464479,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005917,HDFC2026537422,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005918,HDFC2026663897,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005919,HDFC2026812437,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005920,HDFC2026594071,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005921,HDFC2026223991,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005922,HDFC2026789808,2024-08-05,Unmatched,Missing Settlement,166633.0,100.0,5,2024-08-10
RECON005923,HDFC2026503735,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005924,HDFC2026245113,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005925,HDFC2026473545,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005926,HDFC2026874467,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005927,HDFC2026521312,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005928,HDFC2026898019,2024-08-05,Matched,None,0.0,0.0,0,2024-08-05 00:00:00
RECON005929,HDFC2026726389,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005930,HDFC2026267287,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005931,HDFC2026220434,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005932,HDFC2026207604,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005933,HDFC2026641604,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005934,HDFC2026340677,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005935,HDFC2026211926,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005936,HDFC2026958437,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005937,HDFC2026763340,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005938,HDFC2026548458,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005939,HDFC2026557574,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005940,HDFC2026931625,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005941,HDFC2026967161,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005942,HDFC2026560197,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005943,HDFC2026981049,2024-08-06,Duplicate,Duplicate Transaction,0.0,0.0,12,2024-08-18
RECON005944,HDFC2026500305,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005945,HDFC2026652650,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005946,HDFC2026705912,2024-08-06,Unmatched,FX Rate Discrepancy,0.0,0.48,14,2024-08-20
RECON005947,HDFC2026797149,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005948,HDFC2026850742,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005949,HDFC2026912541,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005950,HDFC2026494847,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005951,HDFC2026860877,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005952,HDFC2026944022,2024-08-06,Duplicate,Duplicate Transaction,0.0,0.0,2,2024-08-08
RECON005953,HDFC2026236316,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005954,HDFC2026894693,2024-08-06,Unmatched,Amount Mismatch,446.0,0.6828551305998714,14,2024-08-20
RECON005955,HDFC2026906731,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005956,HDFC2026895284,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005957,HDFC2026300570,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005958,HDFC2026253311,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005959,HDFC2026558793,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
RECON005960,HDFC2026516558,2024-08-06,Matched,None,0.0,0.0,0,2024-08-06 00:00:00
